Date,G_AC_Vertical_Speed,G_ACC_Lateral,G_ACC_Normal
6/6/2018 8:36:14 PM,94,0.0,0.0
6/6/2018 8:36:15 PM,64,0.0,0.0
6/6/2018 8:36:16 PM,6,0.0,0.0
6/6/2018 8:36:17 PM,-43,0.0,0.0
6/6/2018 8:36:18 PM,-62,0.0,0.0
6/6/2018 8:36:19 PM,-78,0.0,0.1
6/6/2018 8:36:20 PM,-37,0.0,0.0
6/6/2018 8:36:21 PM,-3,0.0,0.0
6/6/2018 8:36:22 PM,14,0.0,0.0
6/6/2018 8:36:23 PM,45,0.0,0.0
6/6/2018 8:36:24 PM,62,0.0,-0.1
6/6/2018 8:36:25 PM,50,0.0,-0.1
6/6/2018 8:36:26 PM,62,0.0,-0.1
6/6/2018 8:36:27 PM,21,0.0,-0.1
6/6/2018 8:36:28 PM,-13,0.0,-0.1
6/6/2018 8:36:29 PM,-45,0.0,-0.1
6/6/2018 8:36:30 PM,-64,0.0,0.0
6/6/2018 8:36:31 PM,-96,0.0,0.0
6/6/2018 8:36:32 PM,-96,0.0,0.0
6/6/2018 8:36:33 PM,-53,0.0,0.0
6/6/2018 8:36:34 PM,-16,0.0,0.0
6/6/2018 8:36:35 PM,0,0.0,0.0
6/6/2018 8:36:36 PM,0,0.0,0.0
6/6/2018 8:36:37 PM,29,0.0,0.0
6/6/2018 8:36:38 PM,46,0.0,0.0
6/6/2018 8:36:39 PM,34,0.0,0.0
6/6/2018 8:36:40 PM,48,0.0,0.0
6/6/2018 8:36:41 PM,48,0.0,0.0
6/6/2018 8:36:42 PM,32,0.0,0.0
6/6/2018 8:36:43 PM,32,0.0,0.0
6/6/2018 8:36:44 PM,-16,0.0,0.0
6/6/2018 8:36:45 PM,-16,0.0,0.0
6/6/2018 8:36:46 PM,-46,0.0,0.0
6/6/2018 8:36:47 PM,-80,0.0,0.0
6/6/2018 8:36:48 PM,-65,0.0,0.0
6/6/2018 8:36:49 PM,-35,0.0,0.0
6/6/2018 8:36:50 PM,-18,0.0,0.0
6/6/2018 8:36:51 PM,27,0.0,0.0
6/6/2018 8:36:52 PM,46,0.0,0.0
6/6/2018 8:36:53 PM,62,0.0,0.0
6/6/2018 8:36:54 PM,64,0.0,-0.1
6/6/2018 8:36:55 PM,50,0.0,-0.1
6/6/2018 8:36:56 PM,34,0.0,-0.1
6/6/2018 8:36:57 PM,-26,0.0,-0.1
6/6/2018 8:36:58 PM,-61,0.0,0.0
6/6/2018 8:36:59 PM,-80,0.0,0.0
6/6/2018 8:37:00 PM,-80,0.0,0.0
6/6/2018 8:37:01 PM,-80,0.0,0.0
6/6/2018 8:37:02 PM,-65,0.0,0.1
6/6/2018 8:37:03 PM,0,0.0,0.1
6/6/2018 8:37:04 PM,16,0.0,0.0
6/6/2018 8:37:05 PM,46,0.0,0.0
6/6/2018 8:37:06 PM,77,0.0,0.0
6/6/2018 8:37:07 PM,94,0.0,0.0
6/6/2018 8:37:08 PM,82,0.0,0.0
6/6/2018 8:37:09 PM,37,0.0,0.0
6/6/2018 8:37:10 PM,0,0.0,0.0
6/6/2018 8:37:11 PM,-44,0.0,-0.1
6/6/2018 8:37:12 PM,-77,0.0,0.0
6/6/2018 8:37:13 PM,-109,0.0,0.0
6/6/2018 8:37:14 PM,-98,0.0,0.0
6/6/2018 8:37:15 PM,-53,0.0,0.0
6/6/2018 8:37:16 PM,-18,0.0,0.0
6/6/2018 8:37:17 PM,16,0.0,0.0
6/6/2018 8:37:18 PM,74,0.0,0.0
6/6/2018 8:37:19 PM,80,0.0,0.0
6/6/2018 8:37:20 PM,66,0.0,0.0
6/6/2018 8:37:21 PM,35,0.0,0.0
6/6/2018 8:37:22 PM,3,0.0,0.0
6/6/2018 8:37:23 PM,-43,0.0,0.0
6/6/2018 8:37:24 PM,-62,0.0,0.0
6/6/2018 8:37:25 PM,-93,0.0,0.1
6/6/2018 8:37:26 PM,-96,0.0,0.1
6/6/2018 8:37:27 PM,-53,0.0,0.1
6/6/2018 8:37:28 PM,-19,0.0,0.1
6/6/2018 8:37:29 PM,-2,0.0,0.0
6/6/2018 8:37:30 PM,43,0.0,0.0
6/6/2018 8:37:31 PM,80,0.0,0.0
6/6/2018 8:37:32 PM,64,0.0,0.0
6/6/2018 8:37:33 PM,20,0.0,0.0
6/6/2018 8:37:34 PM,16,0.0,-0.1
6/6/2018 8:37:35 PM,2,0.0,-0.1
6/6/2018 8:37:36 PM,-32,0.0,-0.1
6/6/2018 8:37:37 PM,-76,0.0,0.0
6/6/2018 8:37:38 PM,-80,0.0,0.0
6/6/2018 8:37:39 PM,-94,0.0,0.0
6/6/2018 8:37:40 PM,-64,0.0,0.0
6/6/2018 8:37:41 PM,-35,0.0,0.0
6/6/2018 8:37:42 PM,11,0.0,0.0
6/6/2018 8:37:43 PM,45,0.0,0.0
6/6/2018 8:37:44 PM,65,0.0,0.0
6/6/2018 8:37:45 PM,80,0.0,0.0
6/6/2018 8:37:46 PM,65,0.0,0.0
6/6/2018 8:37:47 PM,21,0.0,0.0
6/6/2018 8:37:48 PM,-13,0.0,0.0
6/6/2018 8:37:49 PM,-30,0.0,0.0
6/6/2018 8:37:50 PM,-61,0.0,0.0
6/6/2018 8:37:51 PM,-80,0.0,0.1
6/6/2018 8:37:52 PM,-80,0.0,0.1
6/6/2018 8:37:53 PM,-80,0.0,0.1
6/6/2018 8:37:54 PM,-66,0.0,0.0
6/6/2018 8:37:55 PM,0,0.0,0.0
6/6/2018 8:37:56 PM,16,0.0,0.0
6/6/2018 8:37:57 PM,45,0.0,0.0
6/6/2018 8:37:58 PM,64,0.0,-0.1
6/6/2018 8:37:59 PM,64,0.0,-0.1
6/6/2018 8:38:00 PM,78,0.0,-0.1
6/6/2018 8:38:01 PM,8,0.0,-0.1
6/6/2018 8:38:02 PM,0,0.0,0.0
6/6/2018 8:38:03 PM,-80,0.0,0.0
6/6/2018 8:38:04 PM,-80,0.0,0.0
6/6/2018 8:38:05 PM,-96,0.0,0.0
6/6/2018 8:38:06 PM,-81,0.0,0.0
6/6/2018 8:38:07 PM,-35,0.0,0.0
6/6/2018 8:38:08 PM,16,0.0,0.0
6/6/2018 8:38:09 PM,32,0.0,0.0
6/6/2018 8:38:10 PM,48,0.0,0.0
6/6/2018 8:38:11 PM,64,0.0,0.0
6/6/2018 8:38:12 PM,64,0.0,0.0
6/6/2018 8:38:13 PM,49,0.0,0.0
6/6/2018 8:38:14 PM,-16,0.0,0.0
6/6/2018 8:38:15 PM,-31,0.0,0.0
6/6/2018 8:38:16 PM,-64,0.0,-0.1
6/6/2018 8:38:17 PM,-80,0.0,0.0
6/6/2018 8:38:18 PM,-96,0.0,0.1
6/6/2018 8:38:19 PM,-67,0.0,0.1
6/6/2018 8:38:20 PM,0,0.0,0.0
6/6/2018 8:38:21 PM,15,0.0,0.0
6/6/2018 8:38:22 PM,64,0.0,0.0
6/6/2018 8:38:23 PM,96,0.0,0.0
6/6/2018 8:38:24 PM,81,0.0,-0.1
6/6/2018 8:38:25 PM,80,0.0,-0.1
6/6/2018 8:38:26 PM,19,0.0,-0.1
6/6/2018 8:38:27 PM,-48,0.0,0.0
6/6/2018 8:38:28 PM,-77,0.0,0.0
6/6/2018 8:38:29 PM,-123,0.0,0.0
6/6/2018 8:38:30 PM,-56,0.0,0.0
6/6/2018 8:38:31 PM,-77,0.0,0.0
6/6/2018 8:38:32 PM,-22,0.0,0.1
6/6/2018 8:38:33 PM,0,0.0,0.0
6/6/2018 8:38:34 PM,64,0.0,0.0
6/6/2018 8:38:35 PM,93,0.0,0.0
6/6/2018 8:38:36 PM,96,0.0,0.0
6/6/2018 8:38:37 PM,24,0.0,-0.1
6/6/2018 8:38:38 PM,-13,0.0,-0.1
6/6/2018 8:38:39 PM,-59,0.0,0.0
6/6/2018 8:38:40 PM,-78,0.0,0.0
6/6/2018 8:38:41 PM,-123,0.0,0.0
6/6/2018 8:38:42 PM,-114,0.0,0.0
6/6/2018 8:38:43 PM,-69,0.0,0.0
6/6/2018 8:38:44 PM,-35,0.0,0.1
6/6/2018 8:38:45 PM,48,0.0,0.0
6/6/2018 8:38:46 PM,96,0.0,0.0
6/6/2018 8:38:47 PM,81,0.0,0.0
6/6/2018 8:38:48 PM,80,0.0,-0.1
6/6/2018 8:38:49 PM,51,0.0,-0.1
6/6/2018 8:38:50 PM,-10,0.0,0.0
6/6/2018 8:38:51 PM,-30,0.0,0.0
6/6/2018 8:38:52 PM,-75,0.0,0.0
6/6/2018 8:38:53 PM,-94,0.0,0.0
6/6/2018 8:38:54 PM,-96,0.0,0.0
6/6/2018 8:38:55 PM,-81,0.0,0.0
6/6/2018 8:38:56 PM,-66,0.0,0.1
6/6/2018 8:38:57 PM,-6,0.0,0.0
6/6/2018 8:38:58 PM,43,0.0,0.0
6/6/2018 8:38:59 PM,65,0.0,-0.1
6/6/2018 8:39:00 PM,80,0.0,-0.1
6/6/2018 8:39:01 PM,65,0.0,-0.1
6/6/2018 8:39:02 PM,50,0.0,-0.1
6/6/2018 8:39:03 PM,16,0.0,-0.1
6/6/2018 8:39:04 PM,-32,0.0,-0.1
6/6/2018 8:39:05 PM,-47,0.0,0.0
6/6/2018 8:39:06 PM,-80,0.0,0.0
6/6/2018 8:39:07 PM,-95,0.0,0.0
6/6/2018 8:39:08 PM,-81,0.0,0.0
6/6/2018 8:39:09 PM,-64,0.0,0.0
6/6/2018 8:39:10 PM,-33,0.0,0.0
6/6/2018 8:39:11 PM,-2,0.0,0.0
6/6/2018 8:39:12 PM,29,0.0,0.0
6/6/2018 8:39:13 PM,32,0.0,0.0
6/6/2018 8:39:14 PM,75,0.0,0.0
6/6/2018 8:39:15 PM,64,0.0,0.0
6/6/2018 8:39:16 PM,64,0.0,0.0
6/6/2018 8:39:17 PM,35,0.0,0.0
6/6/2018 8:39:18 PM,3,0.0,0.0
6/6/2018 8:39:19 PM,-29,0.0,0.0
6/6/2018 8:39:20 PM,-46,0.0,0.0
6/6/2018 8:39:21 PM,-34,0.0,0.1
6/6/2018 8:39:22 PM,-75,0.0,0.1
6/6/2018 8:39:23 PM,-64,0.0,0.1
6/6/2018 8:39:24 PM,-50,0.0,0.0
6/6/2018 8:39:25 PM,-5,0.0,0.0
6/6/2018 8:39:26 PM,-16,0.0,-0.1
6/6/2018 8:39:27 PM,-1,0.0,-0.1
6/6/2018 8:39:28 PM,43,0.0,-0.1
6/6/2018 8:39:29 PM,34,0.0,-0.1
6/6/2018 8:39:30 PM,61,0.0,-0.1
6/6/2018 8:39:31 PM,48,0.0,-0.1
6/6/2018 8:39:32 PM,34,0.0,-0.1
6/6/2018 8:39:33 PM,3,0.0,-0.1
6/6/2018 8:39:34 PM,-14,0.0,-0.1
6/6/2018 8:39:35 PM,-30,0.0,-0.1
6/6/2018 8:39:36 PM,-75,0.0,-0.1
6/6/2018 8:39:37 PM,-66,0.0,-0.1
6/6/2018 8:39:38 PM,-64,0.0,0.0
6/6/2018 8:39:39 PM,-64,0.0,0.0
6/6/2018 8:39:40 PM,-49,0.0,0.0
6/6/2018 8:39:41 PM,-34,0.0,0.0
6/6/2018 8:39:42 PM,26,0.0,0.0
6/6/2018 8:39:43 PM,32,0.0,0.0
6/6/2018 8:39:44 PM,32,0.0,0.0
6/6/2018 8:39:45 PM,46,0.0,0.0
6/6/2018 8:39:46 PM,34,0.0,0.0
6/6/2018 8:39:47 PM,61,0.0,0.0
6/6/2018 8:39:48 PM,16,0.0,0.0
6/6/2018 8:39:49 PM,-2,0.0,0.0
6/6/2018 8:39:50 PM,-16,0.0,0.0
6/6/2018 8:39:51 PM,-32,0.0,0.0
6/6/2018 8:39:52 PM,-64,0.0,0.0
6/6/2018 8:39:53 PM,-64,0.0,0.0
6/6/2018 8:39:54 PM,-35,0.0,0.0
6/6/2018 8:39:55 PM,-46,0.0,0.0
6/6/2018 8:39:56 PM,-19,0.0,0.0
6/6/2018 8:39:57 PM,0,0.0,0.0
6/6/2018 8:39:58 PM,44,0.0,0.0
6/6/2018 8:39:59 PM,16,0.0,0.0
6/6/2018 8:40:00 PM,0,0.0,0.0
6/6/2018 8:40:01 PM,0,0.0,0.0
6/6/2018 8:40:02 PM,-29,0.0,0.0
6/6/2018 8:40:03 PM,-61,0.0,0.0
6/6/2018 8:40:04 PM,-32,0.0,0.0
6/6/2018 8:40:05 PM,-17,0.0,0.0
6/6/2018 8:40:06 PM,-30,0.0,0.0
6/6/2018 8:40:07 PM,0,0.0,0.0
6/6/2018 8:40:08 PM,-16,0.0,0.0
6/6/2018 8:40:09 PM,-16,0.0,0.0
6/6/2018 8:40:10 PM,-1,0.0,0.0
6/6/2018 8:40:11 PM,-14,0.0,0.0
6/6/2018 8:40:12 PM,-16,0.0,0.0
6/6/2018 8:40:13 PM,0,0.0,0.0
6/6/2018 8:40:14 PM,-16,0.0,0.0
6/6/2018 8:40:15 PM,0,0.0,0.0
6/6/2018 8:40:16 PM,0,0.0,0.0
6/6/2018 8:40:17 PM,14,0.0,0.0
6/6/2018 8:40:18 PM,30,0.0,0.0
6/6/2018 8:40:19 PM,18,0.0,0.0
6/6/2018 8:40:20 PM,45,0.0,0.0
6/6/2018 8:40:21 PM,19,0.0,0.0
6/6/2018 8:40:22 PM,-1,0.0,0.0
6/6/2018 8:40:23 PM,-16,0.0,0.0
6/6/2018 8:40:24 PM,-1,0.0,0.0
6/6/2018 8:40:25 PM,-16,0.0,0.0
6/6/2018 8:40:26 PM,-45,0.0,0.0
6/6/2018 8:40:27 PM,-34,0.0,0.0
6/6/2018 8:40:28 PM,-18,0.0,0.0
6/6/2018 8:40:29 PM,-16,0.0,0.0
6/6/2018 8:40:30 PM,-16,0.0,0.0
6/6/2018 8:40:31 PM,-2,0.0,0.0
6/6/2018 8:40:32 PM,0,0.0,0.0
6/6/2018 8:40:33 PM,0,0.0,0.0
6/6/2018 8:40:34 PM,16,0.0,0.0
6/6/2018 8:40:35 PM,-13,0.0,0.0
6/6/2018 8:40:36 PM,-32,0.0,0.0
6/6/2018 8:40:37 PM,-76,0.0,0.0
6/6/2018 8:40:38 PM,-109,0.0,0.0
6/6/2018 8:40:39 PM,-80,0.0,0.0
6/6/2018 8:40:40 PM,-64,0.0,0.0
6/6/2018 8:40:41 PM,-18,0.0,0.0
6/6/2018 8:40:42 PM,29,0.0,0.0
6/6/2018 8:40:43 PM,75,0.0,0.0
6/6/2018 8:40:44 PM,80,0.0,0.0
6/6/2018 8:40:45 PM,64,0.0,0.0
6/6/2018 8:40:46 PM,64,0.0,0.0
6/6/2018 8:40:47 PM,21,0.0,0.0
6/6/2018 8:40:48 PM,-13,0.0,0.0
6/6/2018 8:40:49 PM,-30,0.0,0.0
6/6/2018 8:40:50 PM,-46,0.0,0.0
6/6/2018 8:40:51 PM,-48,0.0,0.0
6/6/2018 8:40:52 PM,-62,0.0,0.0
6/6/2018 8:40:53 PM,-64,0.0,0.0
6/6/2018 8:40:54 PM,-50,0.0,0.0
6/6/2018 8:40:55 PM,-48,0.0,0.0
6/6/2018 8:40:56 PM,0,0.0,0.0
6/6/2018 8:40:57 PM,16,0.0,0.0
6/6/2018 8:40:58 PM,48,0.0,0.0
6/6/2018 8:40:59 PM,64,0.0,0.0
6/6/2018 8:41:00 PM,64,0.0,0.0
6/6/2018 8:41:01 PM,35,0.0,0.0
6/6/2018 8:41:02 PM,32,0.0,0.0
6/6/2018 8:41:03 PM,-12,0.0,0.0
6/6/2018 8:41:04 PM,-45,0.0,0.0
6/6/2018 8:41:05 PM,-91,0.0,0.0
6/6/2018 8:41:06 PM,-96,0.0,0.0
6/6/2018 8:41:07 PM,-82,0.0,0.0
6/6/2018 8:41:08 PM,-51,0.0,0.0
6/6/2018 8:41:09 PM,-19,0.0,0.0
6/6/2018 8:41:10 PM,13,0.0,0.0
6/6/2018 8:41:11 PM,59,0.0,0.0
6/6/2018 8:41:12 PM,93,0.0,0.0
6/6/2018 8:41:13 PM,82,0.0,0.0
6/6/2018 8:41:14 PM,48,0.0,0.0
6/6/2018 8:41:15 PM,32,0.0,0.0
6/6/2018 8:41:16 PM,0,0.0,0.0
6/6/2018 8:41:17 PM,0,0.0,0.0
6/6/2018 8:41:18 PM,-14,0.0,0.0
6/6/2018 8:41:19 PM,-64,0.0,0.0
6/6/2018 8:41:20 PM,-64,0.0,0.0
6/6/2018 8:41:21 PM,-50,0.0,0.0
6/6/2018 8:41:22 PM,-62,0.0,0.0
6/6/2018 8:41:23 PM,-50,0.0,0.0
6/6/2018 8:41:24 PM,10,0.0,0.0
6/6/2018 8:41:25 PM,16,0.0,0.0
6/6/2018 8:41:26 PM,32,0.0,0.0
6/6/2018 8:41:27 PM,32,0.0,0.0
6/6/2018 8:41:28 PM,32,0.0,0.0
6/6/2018 8:41:29 PM,17,0.0,0.0
6/6/2018 8:41:30 PM,16,0.0,0.0
6/6/2018 8:41:31 PM,2,0.0,0.0
6/6/2018 8:41:32 PM,-14,0.0,0.0
6/6/2018 8:41:33 PM,-2,0.0,0.0
6/6/2018 8:41:34 PM,0,0.0,0.0
6/6/2018 8:41:35 PM,-32,0.0,0.0
6/6/2018 8:41:36 PM,-32,0.0,0.0
6/6/2018 8:41:37 PM,-16,0.0,0.0
6/6/2018 8:41:38 PM,-32,0.0,0.0
6/6/2018 8:41:39 PM,-16,0.0,0.0
6/6/2018 8:41:40 PM,-32,0.0,0.0
6/6/2018 8:41:41 PM,-16,0.0,0.0
6/6/2018 8:41:42 PM,-16,0.0,0.0
6/6/2018 8:41:43 PM,-1,0.0,0.0
6/6/2018 8:41:44 PM,15,0.0,0.0
6/6/2018 8:41:45 PM,30,0.0,0.0
6/6/2018 8:41:46 PM,16,0.0,0.0
6/6/2018 8:41:47 PM,2,0.0,0.0
6/6/2018 8:41:48 PM,0,0.0,0.0
6/6/2018 8:41:49 PM,-44,0.0,0.0
6/6/2018 8:41:50 PM,-48,0.0,0.0
6/6/2018 8:41:51 PM,-32,0.0,0.0
6/6/2018 8:41:52 PM,-64,0.0,0.0
6/6/2018 8:41:53 PM,-48,0.0,0.0
6/6/2018 8:41:54 PM,-63,0.0,0.0
6/6/2018 8:41:55 PM,-35,0.0,0.0
6/6/2018 8:41:56 PM,-18,0.0,0.0
6/6/2018 8:41:57 PM,-16,0.0,0.0
6/6/2018 8:41:58 PM,13,0.0,0.0
6/6/2018 8:41:59 PM,16,0.0,0.0
6/6/2018 8:42:00 PM,31,0.0,0.0
6/6/2018 8:42:01 PM,32,0.0,0.0
6/6/2018 8:42:02 PM,18,0.0,0.0
6/6/2018 8:42:03 PM,30,0.0,0.0
6/6/2018 8:42:04 PM,16,0.0,0.0
6/6/2018 8:42:05 PM,16,0.0,0.0
6/6/2018 8:42:06 PM,-13,0.0,0.0
6/6/2018 8:42:07 PM,-30,0.0,0.0
6/6/2018 8:42:08 PM,-46,0.0,0.0
6/6/2018 8:42:09 PM,-34,0.0,0.0
6/6/2018 8:42:10 PM,-48,0.0,0.0
6/6/2018 8:42:11 PM,-48,0.0,0.0
6/6/2018 8:42:12 PM,-32,0.0,0.0
6/6/2018 8:42:13 PM,-18,0.0,0.0
6/6/2018 8:42:14 PM,-2,0.0,0.0
6/6/2018 8:42:15 PM,14,0.0,0.0
6/6/2018 8:42:16 PM,16,0.0,0.0
6/6/2018 8:42:17 PM,32,0.0,0.0
6/6/2018 8:42:18 PM,32,0.0,0.0
6/6/2018 8:42:19 PM,32,0.0,0.0
6/6/2018 8:42:20 PM,32,0.0,0.0
6/6/2018 8:42:21 PM,48,0.0,0.0
6/6/2018 8:42:22 PM,18,0.0,0.0
6/6/2018 8:42:23 PM,-13,0.0,0.0
6/6/2018 8:42:24 PM,-16,0.0,0.0
6/6/2018 8:42:25 PM,-30,0.0,0.0
6/6/2018 8:42:26 PM,-46,0.0,0.0
6/6/2018 8:42:27 PM,-62,0.0,0.0
6/6/2018 8:42:28 PM,-64,0.0,0.0
6/6/2018 8:42:29 PM,-48,0.0,0.0
6/6/2018 8:42:30 PM,-16,0.0,0.0
6/6/2018 8:42:31 PM,16,0.0,0.0
6/6/2018 8:42:32 PM,32,0.0,0.0
6/6/2018 8:42:33 PM,61,0.0,0.0
6/6/2018 8:42:34 PM,50,0.0,0.0
6/6/2018 8:42:35 PM,48,0.0,0.0
6/6/2018 8:42:36 PM,48,0.0,0.0
6/6/2018 8:42:37 PM,5,0.0,0.0
6/6/2018 8:42:38 PM,14,0.0,0.0
6/6/2018 8:42:39 PM,-42,0.0,0.0
6/6/2018 8:42:40 PM,-77,0.0,0.0
6/6/2018 8:42:41 PM,-109,0.0,0.0
6/6/2018 8:42:42 PM,-98,0.0,0.0
6/6/2018 8:42:43 PM,-96,0.0,0.0
6/6/2018 8:42:44 PM,-24,0.0,0.0
6/6/2018 8:42:45 PM,-2,0.0,0.0
6/6/2018 8:42:46 PM,43,0.0,0.0
6/6/2018 8:42:47 PM,62,0.0,0.0
6/6/2018 8:42:48 PM,50,0.0,0.0
6/6/2018 8:42:49 PM,48,0.0,0.0
6/6/2018 8:42:50 PM,5,0.0,0.0
6/6/2018 8:42:51 PM,0,0.0,0.0
6/6/2018 8:42:52 PM,-30,0.0,0.0
6/6/2018 8:42:53 PM,-61,0.0,-0.1
6/6/2018 8:42:54 PM,-64,0.0,0.0
6/6/2018 8:42:55 PM,-35,0.0,0.0
6/6/2018 8:42:56 PM,-3,0.0,0.0
6/6/2018 8:42:57 PM,14,0.0,0.0
6/6/2018 8:42:58 PM,45,0.0,0.0
6/6/2018 8:42:59 PM,19,0.0,0.0
6/6/2018 8:43:00 PM,30,0.0,0.0
6/6/2018 8:43:01 PM,32,0.0,0.0
6/6/2018 8:43:02 PM,18,0.0,0.0
6/6/2018 8:43:03 PM,16,0.0,0.0
6/6/2018 8:43:04 PM,-13,0.0,0.1
6/6/2018 8:43:05 PM,-30,0.0,0.1
6/6/2018 8:43:06 PM,-46,0.0,0.1
6/6/2018 8:43:07 PM,-34,0.0,0.0
6/6/2018 8:43:08 PM,-32,0.0,0.0
6/6/2018 8:43:09 PM,-32,0.0,0.0
6/6/2018 8:43:10 PM,-17,0.0,0.0
6/6/2018 8:43:11 PM,-45,0.0,0.0
6/6/2018 8:43:12 PM,10,0.0,-0.1
6/6/2018 8:43:13 PM,64,0.0,-0.1
6/6/2018 8:43:14 PM,93,0.0,-0.1
6/6/2018 8:43:15 PM,96,0.0,-0.1
6/6/2018 8:43:16 PM,48,0.0,-0.1
6/6/2018 8:43:17 PM,19,0.0,0.0
6/6/2018 8:43:18 PM,-56,0.0,0.0
6/6/2018 8:43:19 PM,-107,0.0,0.0
6/6/2018 8:43:20 PM,-112,0.0,0.0
6/6/2018 8:43:21 PM,-98,0.0,0.0
6/6/2018 8:43:22 PM,-64,0.0,0.0
6/6/2018 8:43:23 PM,-20,0.0,0.0
6/6/2018 8:43:24 PM,14,0.0,0.0
6/6/2018 8:43:25 PM,48,0.0,0.1
6/6/2018 8:43:26 PM,48,0.0,0.0
6/6/2018 8:43:27 PM,48,0.0,0.0
6/6/2018 8:43:28 PM,32,0.0,-0.1
6/6/2018 8:43:29 PM,32,0.0,0.0
6/6/2018 8:43:30 PM,1,0.0,0.0
6/6/2018 8:43:31 PM,-33,0.0,0.0
6/6/2018 8:43:32 PM,-61,0.0,0.1
6/6/2018 8:43:33 PM,-64,0.0,0.1
6/6/2018 8:43:34 PM,-64,0.0,0.1
6/6/2018 8:43:35 PM,-34,0.0,0.1
6/6/2018 8:43:36 PM,0,0.0,0.1
6/6/2018 8:43:37 PM,18,0.0,0.0
6/6/2018 8:43:38 PM,32,0.0,0.0
6/6/2018 8:43:39 PM,32,0.0,0.0
6/6/2018 8:43:40 PM,32,0.0,0.0
6/6/2018 8:43:41 PM,61,0.0,0.0
6/6/2018 8:43:42 PM,35,0.0,0.0
6/6/2018 8:43:43 PM,32,0.0,0.0
6/6/2018 8:43:44 PM,3,0.0,0.0
6/6/2018 8:43:45 PM,-14,0.0,0.0
6/6/2018 8:43:46 PM,-30,0.0,0.0
6/6/2018 8:43:47 PM,-32,0.0,0.0
6/6/2018 8:43:48 PM,-32,0.0,0.0
6/6/2018 8:43:49 PM,-64,0.0,0.0
6/6/2018 8:43:50 PM,-64,0.0,0.0
6/6/2018 8:43:51 PM,-64,0.0,0.0
6/6/2018 8:43:52 PM,-50,0.0,-0.1
6/6/2018 8:43:53 PM,-34,0.0,0.0
6/6/2018 8:43:54 PM,-3,0.0,0.0
6/6/2018 8:43:55 PM,29,0.0,0.0
6/6/2018 8:43:56 PM,18,0.0,0.1
6/6/2018 8:43:57 PM,16,0.0,0.0
6/6/2018 8:43:58 PM,45,0.0,0.0
6/6/2018 8:43:59 PM,64,0.0,0.0
6/6/2018 8:44:00 PM,78,0.0,0.0
6/6/2018 8:44:01 PM,51,0.0,0.0
6/6/2018 8:44:02 PM,0,0.0,0.0
6/6/2018 8:44:03 PM,-34,0.0,0.0
6/6/2018 8:44:04 PM,-62,0.0,-0.1
6/6/2018 8:44:05 PM,-93,0.0,0.0
6/6/2018 8:44:06 PM,-96,0.0,0.1
6/6/2018 8:44:07 PM,-81,0.0,0.1
6/6/2018 8:44:08 PM,-48,0.0,0.1
6/6/2018 8:44:09 PM,-33,0.0,0.1
6/6/2018 8:44:10 PM,-18,0.0,0.0
6/6/2018 8:44:11 PM,42,0.0,0.0
6/6/2018 8:44:12 PM,77,0.0,0.0
6/6/2018 8:44:13 PM,37,0.0,0.0
6/6/2018 8:44:14 PM,32,0.0,0.0
6/6/2018 8:44:15 PM,-32,0.0,0.0
6/6/2018 8:44:16 PM,-16,0.0,0.0
6/6/2018 8:44:17 PM,-50,0.0,0.0
6/6/2018 8:44:18 PM,-77,0.0,0.0
6/6/2018 8:44:19 PM,-80,0.0,0.0
6/6/2018 8:44:20 PM,-80,0.0,0.0
6/6/2018 8:44:21 PM,-37,0.0,0.0
6/6/2018 8:44:22 PM,-18,0.0,0.0
6/6/2018 8:44:23 PM,48,0.0,0.0
6/6/2018 8:44:24 PM,96,0.0,0.0
6/6/2018 8:44:25 PM,96,0.0,0.0
6/6/2018 8:44:26 PM,67,0.0,-0.1
6/6/2018 8:44:27 PM,21,0.0,-0.1
6/6/2018 8:44:28 PM,-13,0.0,-0.1
6/6/2018 8:44:29 PM,-59,0.0,0.0
6/6/2018 8:44:30 PM,-96,0.0,0.0
6/6/2018 8:44:31 PM,-96,0.0,0.0
6/6/2018 8:44:32 PM,-96,0.0,0.0
6/6/2018 8:44:33 PM,-38,0.0,0.0
6/6/2018 8:44:34 PM,-3,0.0,0.1
6/6/2018 8:44:35 PM,48,0.0,0.0
6/6/2018 8:44:36 PM,77,0.0,-0.1
6/6/2018 8:44:37 PM,80,0.0,-0.1
6/6/2018 8:44:38 PM,37,0.0,-0.1
6/6/2018 8:44:39 PM,0,0.0,0.0
6/6/2018 8:44:40 PM,-15,0.0,0.0
6/6/2018 8:44:41 PM,-64,0.0,0.0
6/6/2018 8:44:42 PM,-107,0.0,0.0
6/6/2018 8:44:43 PM,-112,0.0,0.0
6/6/2018 8:44:44 PM,-98,0.0,0.0
6/6/2018 8:44:45 PM,-48,0.0,0.0
6/6/2018 8:44:46 PM,16,0.0,0.1
6/6/2018 8:44:47 PM,45,0.0,0.0
6/6/2018 8:44:48 PM,91,0.0,0.0
6/6/2018 8:44:49 PM,125,0.0,0.0
6/6/2018 8:44:50 PM,56,0.0,0.0
6/6/2018 8:44:51 PM,48,0.0,-0.1
6/6/2018 8:44:52 PM,-32,0.0,0.0
6/6/2018 8:44:53 PM,-80,0.0,0.0
6/6/2018 8:44:54 PM,-95,0.0,0.0
6/6/2018 8:44:55 PM,-110,0.0,0.0
6/6/2018 8:44:56 PM,-69,0.0,0.1
6/6/2018 8:44:57 PM,-6,0.0,0.1
